Date,Customer ID,Order ID,Order Amount,Marketing Campaign,Product Launch,City,Payment Method,Customer Segment,Sales Representative,Discount Applied
7/5/2022 5:01,9208089,55493080,952.95,Referral,Yes,Detroit,PayPal,Regular Customer,Kenneth Nelson,No
5/18/2021 6:25,5553728,94093163,1211.994,Email Promo,Yes,Chicago,Credit Card,New Customer,Susan Harris,No
4/4/2020 1:53,484432,26116321,764.65,Summer Sale,No,San Antonio,Credit Card,Regular Customer,George Harris,No
7/21/2020 14:45,97165594,795,1916.08,Summer Sale,No,Dallas,PayPal,Loyal Customer,Edward Torres,No
8/27/2021 12:22,92232658,97742,20.29,Email Promo,No,Dallas,Credit Card,High-Value Customer,Jennifer Jones,Yes
7/30/2021 8:06,742,350048665,537.01,Email Promo,No,Philadelphia,Cash,Regular Customer,James Brown,No
9/16/2023 14:31,94165,91929,486.12,Summer Sale,No,Chicago,Credit Card,High-Value Customer,Michael Wilson,No
2/1/2020 14:05,24825,32350,29.76,Email Promo,Yes,Charlotte,PayPal,New Customer,Linda Clark,Yes
9/23/2020 15:24,263357,107,743.51,Referral,Yes,San Francisco,PayPal,Loyal Customer,Mary Johnson,No
9/8/2020 14:41,6379,362614,1505.997,Summer Sale,No,San Diego,Credit Card,High-Value Customer,Edward Torres,No
2/17/2020 0:00,98603,3449,1717.224,Summer Sale,Yes,Dallas,PayPal,High-Value Customer,Mark Walker,No
1/15/2021 11:09,50696,975848,734.124,Referral,Yes,San Diego,Cash,New Customer,Elizabeth Davis,No
7/6/2023 21:34,768275,9545108,1703.85,Holiday Campaign,No,Portland,Credit Card,Loyal Customer,Carol Hall,No
5/11/2022 3:17,773,911082677,466.33,Email Promo,Yes,Washington,Cash,New Customer,Charles Anderson,No
7/22/2021 13:33,3567306,860565,938.78,Referral,No,Charlotte,Cash,New Customer,Thomas Turner,No
11/23/2023 5:00,6106,1508966,338.148,Email Promo,No,Dallas,PayPal,High-Value Customer,Michael Wilson,No
11/4/2023 18:28,76319708,8385487,155.892,Referral,No,Nashville,PayPal,New Customer,Brian Mitchell,No
7/31/2020 4:43,443217,69600879,148.92,Summer Sale,No,Chicago,Credit Card,High-Value Customer,Edward Torres,No
4/22/2020 14:37,88229,14922,1119.654,Email Promo,No,Austin,Cash,Loyal Customer,Robert Lee,No
9/1/2020 8:47,79393,9220293,1956.78,Summer Sale,Yes,Jacksonville,Credit Card,Regular Customer,John Smith,No
3/26/2022 13:56,4889033,266407135,550.22,Email Promo,No,Denver,PayPal,Regular Customer,Thomas Turner,No
9/17/2020 17:18,766208,737,753.309,Summer Sale,No,New York,Credit Card,New Customer,Kenneth Nelson,No
2/2/2022 13:22,31373,252318549,2040.072,Holiday Campaign,No,Detroit,Cash,New Customer,Linda Clark,No
3/28/2022 6:50,2161,926963,1414.5,Email Promo,Yes,Philadelphia,Credit Card,High-Value Customer,Margaret Young,No
1/10/2022 0:08,99605026,118208114,192.72,Email Promo,Yes,Fort Worth,Cash,Regular Customer,Dorothy King,No
4/25/2023 19:07,1311,75399591,816.64,Email Promo,Yes,Oklahoma City,Cash,New Customer,Mary Johnson,No
4/16/2020 22:55,924614,66035,1337.13,Summer Sale,No,Louisville,PayPal,Loyal Customer,Michael Wilson,No
1/16/2022 9:46,9687,18189126,749.3148,Email Promo,Yes,Milwaukee,PayPal,New Customer,Kenneth Nelson,No
8/15/2022 20:51,322,66896180,967.96,Email Promo,No,Milwaukee,Credit Card,Loyal Customer,Mary Johnson,No
6/18/2021 0:44,425049329,47546,1355.6,Summer Sale,Yes,Philadelphia,PayPal,New Customer,Daniel Scott,No
7/11/2022 22:49,294,8878041,237.53,Email Promo,No,Indianapolis,Credit Card,New Customer,Margaret Young,No
4/25/2020 1:58,127024364,13551,643.03,Email Promo,No,Detroit,Cash,Regular Customer,Joseph Martin,No
7/9/2023 7:41,610986,76101097,1126.58,Email Promo,Yes,Los Angeles,Cash,Loyal Customer,Dorothy King,No
5/20/2023 22:25,189696,9607,1453.37,Referral,Yes,Chicago,Cash,New Customer,Sandra Adams,No
8/25/2021 12:57,615727,934177654,348.11,Email Promo,Yes,Milwaukee,PayPal,Regular Customer,Joseph Martin,No
2/26/2023 9:37,8312023,506641650,935.472,Holiday Campaign,Yes,Dallas,Cash,Loyal Customer,John Smith,No
7/11/2021 0:13,736164284,167285,631.29,Email Promo,No,Phoenix,PayPal,High-Value Customer,John Smith,No
6/10/2023 9:20,467913,74652,495.34,Holiday Campaign,Yes,Seattle,Credit Card,Regular Customer,Mary Johnson,No
8/5/2023 13:56,785707,1143530,1125.75,Summer Sale,Yes,Los Angeles,Cash,Regular Customer,Mary Johnson,No
5/5/2022 15:52,887808,937318883,626.74,Summer Sale,No,Portland,Credit Card,Regular Customer,Daniel Scott,No
9/6/2023 21:33,357432676,3456803,1767.12,Holiday Campaign,Yes,Los Angeles,PayPal,Regular Customer,Brian Mitchell,No
6/22/2021 10:49,707081752,451097558,446.87,Referral,Yes,Boston,Credit Card,High-Value Customer,John Smith,No
11/12/2021 18:35,3336,43084219,1746.24,Holiday Campaign,No,Jacksonville,PayPal,New Customer,Lisa Garcia,No
2/6/2021 8:40,6337,769889,229.5,Email Promo,No,Memphis,Cash,High-Value Customer,Carol Hall,No
2/13/2021 2:40,4503,95035,76.452,Summer Sale,No,Philadelphia,Credit Card,High-Value Customer,Margaret Young,Yes
8/22/2020 23:19,3095,52980101,243.71,Summer Sale,No,Columbus,Credit Card,High-Value Customer,Jessica Jackson,No
7/20/2022 5:32,8896022,469403362,1181.142,Holiday Campaign,No,Milwaukee,Cash,Loyal Customer,Joseph Martin,No
3/4/2023 12:58,6912726,3447,1774.84,Summer Sale,No,Nashville,Credit Card,Regular Customer,Ashley Perez,No
2/19/2020 8:09,36545891,40461,2200.128,Referral,No,San Jose,PayPal,Loyal Customer,Mark Walker,No
8/10/2020 23:21,175411478,1793103,1969.91,Summer Sale,No,Baltimore,Credit Card,Regular Customer,Linda Clark,No
6/17/2020 20:05,9383009,19474,76.33,Holiday Campaign,Yes,Boston,Credit Card,New Customer,Kenneth Nelson,Yes
12/15/2021 22:34,24189635,2771351,778.584,Summer Sale,Yes,Jacksonville,Credit Card,New Customer,Thomas Turner,No
12/17/2023 19:04,952381,525,1427.52,Summer Sale,Yes,Los Angeles,Credit Card,New Customer,Donna Brooks,No
3/3/2023 7:12,32785,957371,1584.51,Referral,Yes,Seattle,Cash,Loyal Customer,George Harris,No
3/5/2022 1:52,24783,7116,1002.66,Holiday Campaign,Yes,Dallas,Cash,Loyal Customer,Daniel Scott,No
4/27/2022 15:42,6609,1405990,858.29,Email Promo,Yes,Indianapolis,Credit Card,New Customer,Margaret Young,No
11/9/2023 1:51,3145,731949,1178.352,Referral,Yes,New York,Cash,Regular Customer,Carol Hall,No
10/20/2023 14:34,2022,7083942,1347.49,Email Promo,No,Seattle,Cash,Regular Customer,Mary Johnson,No
1/16/2022 9:15,640016435,70940,988.068,Referral,Yes,Chicago,Credit Card,Loyal Customer,Thomas Turner,No
11/8/2020 17:42,48763,3192,913.164,Email Promo,No,Los Angeles,Credit Card,Regular Customer,Margaret Young,No
2/6/2023 12:44,301074308,45909705,263.976,Holiday Campaign,Yes,San Antonio,PayPal,High-Value Customer,Carol Hall,No
8/26/2020 11:20,628437,620954282,1912.51,Email Promo,No,Philadelphia,Credit Card,Loyal Customer,Robert Lee,No
1/5/2023 15:36,968396,610309,512.2548,Holiday Campaign,Yes,San Antonio,Credit Card,High-Value Customer,Linda Clark,No
9/9/2021 22:57,188270,7032212,1497.22,Referral,No,Las Vegas,PayPal,High-Value Customer,Donna Brooks,No
6/7/2022 8:49,80649989,216015595,1324.25,Referral,No,Austin,Credit Card,High-Value Customer,Ashley Perez,No
3/11/2021 6:12,8779557,21839765,126.27,Holiday Campaign,Yes,Charlotte,Cash,High-Value Customer,Margaret Young,No
10/2/2022 13:47,8849614,2608,416.754,Email Promo,No,Columbus,Credit Card,Regular Customer,David Hall,No
5/30/2021 19:22,6709725,938638714,1866.26,Summer Sale,No,Seattle,Credit Card,New Customer,Elizabeth Davis,No
9/3/2020 3:09,7325163,1781261,650.61,Summer Sale,No,San Jose,Cash,High-Value Customer,Donna Brooks,No
9/10/2021 16:35,2053044,76959,1155.627,Holiday Campaign,No,Dallas,Cash,High-Value Customer,Lisa Garcia,No
5/21/2021 5:48,204,482765935,210.35,Summer Sale,No,San Antonio,PayPal,Loyal Customer,Linda Clark,No
4/5/2020 22:08,930549,82268,285.01,Summer Sale,No,Los Angeles,Credit Card,High-Value Customer,Brian Mitchell,No
5/30/2021 12:00,1375441,3629074,405.5,Summer Sale,Yes,San Antonio,PayPal,New Customer,Lisa Garcia,No
3/10/2022 19:12,2960,18199348,1749.08,Summer Sale,No,Memphis,Credit Card,High-Value Customer,Mark Walker,No
9/25/2021 22:00,2054,51402,441.57,Referral,No,Dallas,Cash,New Customer,James Brown,No
5/19/2021 6:40,3706596,293680,1595.01,Holiday Campaign,No,Washington,Credit Card,Loyal Customer,Linda Clark,No
7/1/2023 4:37,2215,764,1055.15,Summer Sale,No,Chicago,PayPal,High-Value Customer,Brian Mitchell,No
6/27/2022 4:34,518,56291145,457.47,Referral,Yes,Washington,PayPal,Regular Customer,Robert Lee,No
7/4/2020 4:30,231898311,2966,1013.89,Referral,Yes,Seattle,Cash,Loyal Customer,Paul Rodriguez,No
1/1/2022 1:25,999719214,56959362,97.608,Referral,Yes,Denver,PayPal,New Customer,Nancy Moore,Yes
7/22/2022 13:13,442085874,984552303,1862.99,Summer Sale,Yes,Memphis,Credit Card,New Customer,Daniel Scott,No
8/26/2023 12:23,38624,761616626,1585.93,Email Promo,Yes,Los Angeles,Cash,Regular Customer,Joseph Martin,No
8/4/2022 8:22,9031,78758340,1118.943,Holiday Campaign,Yes,Columbus,Cash,High-Value Customer,Patricia Miller,No
9/17/2020 12:20,415226,8126155,1757.52,Email Promo,No,San Francisco,PayPal,Loyal Customer,Thomas Turner,No
11/13/2020 14:52,3155058,19913,53.8812,Holiday Campaign,Yes,Oklahoma City,Credit Card,Loyal Customer,Margaret Young,Yes
1/31/2022 4:57,549,2056866,765.012,Email Promo,No,Phoenix,PayPal,New Customer,Mark Walker,No
7/8/2022 9:02,1787608,52693,295.33,Email Promo,Yes,Fort Worth,Cash,High-Value Customer,Elizabeth Davis,No
6/26/2020 5:35,22721065,745070851,1122.94,Referral,No,Nashville,Cash,Regular Customer,Richard White,No
3/1/2021 4:54,926,69279,876.18,Summer Sale,No,Houston,Credit Card,High-Value Customer,Nancy Moore,No
5/13/2020 1:07,2442198,75585,1436.13,Referral,No,Washington,PayPal,Regular Customer,Patricia Miller,No
3/29/2022 10:49,570,9207172,1121.41,Summer Sale,Yes,Dallas,Cash,Regular Customer,Steven Wright,No
7/31/2020 22:12,60725,308,1048.92,Summer Sale,No,Los Angeles,Credit Card,High-Value Customer,Margaret Young,No
8/11/2022 20:28,1966538,152,1576.69,Email Promo,Yes,Dallas,Cash,New Customer,Steven Wright,No
8/30/2020 11:22,4074982,88001546,1635.3,Summer Sale,Yes,New York,Credit Card,Loyal Customer,James Brown,No
9/26/2023 4:08,911872,894535,1397.15,Referral,Yes,San Antonio,PayPal,Regular Customer,Thomas Turner,No
1/27/2022 21:26,3117269,9690,2229.216,Referral,No,Phoenix,PayPal,New Customer,Paul Rodriguez,No
12/1/2020 13:45,82692,119397,647.5356,Email Promo,Yes,Oklahoma City,Cash,High-Value Customer,Susan Harris,No
1/4/2022 17:53,84633,990,1950.5556,Holiday Campaign,Yes,Charlotte,Cash,New Customer,Richard White,No
4/6/2022 18:07,33315,58833489,1010.52,Summer Sale,No,Jacksonville,Credit Card,Regular Customer,Sandra Adams,No
8/8/2023 23:52,50817,108341,873.18,Holiday Campaign,Yes,Las Vegas,Cash,New Customer,Jessica Jackson,No
9/25/2020 19:06,55416514,999104712,47.53,Email Promo,No,Jacksonville,Cash,Regular Customer,Steven Wright,Yes
3/7/2023 18:27,5365975,6153294,1125.2,Referral,Yes,Dallas,PayPal,Loyal Customer,Brian Mitchell,No
9/21/2023 3:10,582679,782662,85.32,Email Promo,Yes,Philadelphia,Cash,Regular Customer,Margaret Young,Yes
10/14/2023 19:20,165963,8648744,1938.16,Referral,Yes,Jacksonville,Credit Card,Regular Customer,Mary Johnson,No
12/25/2020 5:11,87211,79971,2272.74,Email Promo,Yes,Charlotte,PayPal,Loyal Customer,Michael Wilson,No
11/28/2020 18:59,1366526,781563673,1108.9116,Email Promo,No,Milwaukee,Cash,High-Value Customer,Ashley Perez,No
7/15/2021 10:55,104221,989,1371.91,Holiday Campaign,Yes,Oklahoma City,Cash,High-Value Customer,Kenneth Nelson,No
5/26/2023 7:36,6502485,81239,483.85,Email Promo,Yes,Phoenix,Credit Card,New Customer,Richard White,No
10/11/2021 14:38,728883921,5514011,213.8,Referral,No,Dallas,PayPal,High-Value Customer,Mary Johnson,No
3/22/2021 17:48,30899,2236373,245.466,Holiday Campaign,Yes,Memphis,PayPal,High-Value Customer,Richard White,No
11/18/2023 8:02,723933221,75336618,276.42,Referral,No,San Jose,Credit Card,Loyal Customer,Linda Clark,No
11/21/2022 8:02,6792273,80568869,1841.292,Email Promo,No,Nashville,Credit Card,Regular Customer,Jennifer Jones,No
1/26/2022 14:59,7467356,18668084,1222.1172,Email Promo,No,Phoenix,Credit Card,Regular Customer,Dorothy King,No
12/12/2020 15:44,645886,182071518,1899.06,Referral,Yes,Houston,Credit Card,New Customer,Jennifer Jones,No
8/19/2021 2:03,47794496,36063,736.79,Referral,No,Los Angeles,Cash,High-Value Customer,Betty Martinez,No
8/12/2023 0:46,3054,5455,643.34,Holiday Campaign,Yes,New York,PayPal,High-Value Customer,Edward Torres,No
5/19/2023 9:52,40672,12326024,505.611,Summer Sale,No,Jacksonville,Cash,New Customer,Betty Martinez,No
2/14/2022 15:27,695,13564,2058.708,Email Promo,Yes,Charlotte,Cash,New Customer,Edward Torres,No
8/2/2021 21:03,2355,68727,121.15,Holiday Campaign,No,Washington,PayPal,Regular Customer,William Taylor,No
5/28/2020 13:38,658331039,534063,1359.33,Holiday Campaign,Yes,Oklahoma City,Cash,Loyal Customer,Donna Brooks,No
2/26/2023 3:39,8603596,16464828,2017.992,Summer Sale,Yes,Memphis,PayPal,New Customer,Thomas Turner,No
9/8/2021 6:54,81287185,662465442,1770.31,Holiday Campaign,Yes,Austin,PayPal,New Customer,Linda Clark,No
7/1/2021 12:17,8687878,575325,1495.73,Referral,No,Austin,Cash,Regular Customer,Paul Rodriguez,No
9/27/2023 18:15,522,9021838,500.148,Summer Sale,No,Columbus,Cash,High-Value Customer,Lisa Garcia,No
7/4/2021 20:35,331847722,416210077,1105.44,Holiday Campaign,No,Las Vegas,Cash,Regular Customer,Steven Wright,No
4/18/2022 3:44,3928,6282625,125.75,Email Promo,Yes,Jacksonville,Credit Card,New Customer,Carol Hall,No
12/29/2022 18:30,3432395,1078,807.864,Holiday Campaign,Yes,Phoenix,PayPal,New Customer,David Hall,No
10/18/2020 4:39,87148,197760,1464.78,Email Promo,No,Baltimore,Cash,New Customer,Donna Brooks,No
1/28/2020 6:15,4895991,515,267.672,Email Promo,Yes,Chicago,Cash,Regular Customer,John Smith,No
9/5/2023 16:57,7066439,42582530,1602.12,Holiday Campaign,Yes,Los Angeles,PayPal,New Customer,Brian Mitchell,No
4/7/2023 10:13,340754859,537976339,1855.71,Email Promo,Yes,Portland,Cash,Regular Customer,Donna Brooks,No
2/6/2021 1:22,668219,504,979.476,Holiday Campaign,No,Jacksonville,PayPal,Loyal Customer,John Smith,No
12/27/2023 19:05,619618624,419761195,1436.028,Holiday Campaign,Yes,San Jose,Credit Card,New Customer,Dorothy King,No
3/5/2023 6:55,4100072,609812219,733.24,Referral,Yes,Chicago,PayPal,Regular Customer,Brian Mitchell,No
5/4/2022 8:47,787223345,57428,452.22,Referral,No,Phoenix,PayPal,Loyal Customer,David Hall,No
3/17/2022 23:31,8517,1489,1617.79,Email Promo,Yes,Milwaukee,Cash,Loyal Customer,Mark Walker,No
2/10/2021 8:40,12835,480962,745.452,Holiday Campaign,No,Columbus,Credit Card,High-Value Customer,Ashley Perez,No
4/28/2021 18:08,501182,49729,101.66,Email Promo,Yes,San Antonio,Cash,High-Value Customer,Sandra Adams,No
7/22/2021 19:38,435510,617127622,963.684,Holiday Campaign,Yes,Indianapolis,PayPal,Loyal Customer,Linda Clark,No
1/26/2021 1:36,7406,88667347,2139.5124,Holiday Campaign,No,Columbus,Credit Card,Loyal Customer,Michael Wilson,No
7/11/2023 23:08,55985731,1745488,1922.01,Email Promo,Yes,Oklahoma City,Credit Card,High-Value Customer,Steven Wright,No
6/16/2021 2:37,98275,51387,854.95,Summer Sale,No,Milwaukee,Cash,Loyal Customer,George Harris,No
6/20/2023 13:07,4887,56107306,1602.972,Summer Sale,No,Chicago,Credit Card,High-Value Customer,Thomas Turner,No
9/11/2022 17:45,605649,95451991,620.001,Referral,Yes,Phoenix,PayPal,Regular Customer,Mark Walker,No
2/1/2022 21:39,9776,57183,1363.584,Holiday Campaign,Yes,Philadelphia,Cash,Regular Customer,Lisa Garcia,No
1/4/2020 9:47,41547619,75574401,1344.6108,Summer Sale,Yes,Austin,Cash,New Customer,Thomas Turner,No
11/20/2023 13:12,66833,94984115,368.376,Referral,Yes,Detroit,Credit Card,High-Value Customer,Robert Lee,No
8/10/2022 18:48,14496,3883,1322.028,Summer Sale,Yes,Seattle,Credit Card,New Customer,Robert Lee,No
2/8/2020 16:39,4026671,284405,2357.268,Summer Sale,No,Chicago,PayPal,High-Value Customer,Robert Lee,No
5/8/2023 0:12,39323070,404730,1190.4,Referral,No,Charlotte,PayPal,Loyal Customer,Dorothy King,No
2/7/2022 3:46,327240283,581740097,2290.332,Holiday Campaign,No,Houston,Cash,Loyal Customer,Joseph Martin,No
10/3/2023 0:36,78066,877849,175.032,Email Promo,No,Dallas,Cash,Regular Customer,George Harris,No
6/2/2021 2:05,8019238,702151786,1363.24,Summer Sale,No,Oklahoma City,Cash,High-Value Customer,Carol Hall,No
7/1/2020 0:59,876886791,52357621,1415.574,Summer Sale,No,Indianapolis,Cash,High-Value Customer,Elizabeth Davis,No
7/7/2020 23:04,4312,5094120,82.61,Referral,Yes,Las Vegas,Cash,New Customer,Sandra Adams,Yes
4/19/2021 3:56,90340,268,820.24,Referral,Yes,Louisville,Cash,New Customer,Paul Rodriguez,No
3/27/2021 19:36,15050144,4817,644.68,Summer Sale,Yes,San Antonio,Cash,New Customer,Joseph Martin,No
5/22/2020 16:39,188225308,15601038,741.92,Referral,No,Jacksonville,Credit Card,High-Value Customer,Mark Walker,No
11/5/2021 11:39,738480281,4461994,396.6084,Email Promo,Yes,San Francisco,Credit Card,Regular Customer,Elizabeth Davis,No
11/3/2022 7:29,3612364,58306316,1900.716,Holiday Campaign,No,Jacksonville,Cash,Loyal Customer,Paul Rodriguez,No
5/12/2020 15:53,95821005,32118400,219.015,Summer Sale,No,Los Angeles,Cash,Loyal Customer,George Harris,No
7/8/2023 18:27,702142,496,1448.71,Email Promo,Yes,Houston,PayPal,High-Value Customer,Sandra Adams,No
11/20/2023 0:42,124,26213,837.4536,Holiday Campaign,Yes,Austin,PayPal,Regular Customer,William Taylor,No
4/18/2022 15:56,4299,320133,503.568,Referral,Yes,New York,Cash,New Customer,Nancy Moore,No
2/4/2022 15:12,49266182,91275579,865.2744,Holiday Campaign,No,Louisville,Cash,Loyal Customer,Ashley Perez,No
2/17/2021 7:55,5695,601973,1626.5232,Holiday Campaign,Yes,Austin,PayPal,New Customer,Sandra Adams,No
10/5/2023 14:33,6336411,2200917,1073.52,Email Promo,Yes,Phoenix,PayPal,Regular Customer,Ashley Perez,No
10/4/2020 23:59,8022,148459198,1843.55,Email Promo,No,Milwaukee,PayPal,High-Value Customer,Lisa Garcia,No
10/19/2020 23:42,413193,113639739,931.275,Holiday Campaign,No,Detroit,Credit Card,Loyal Customer,Michael Wilson,No
11/16/2023 19:38,96762,4607,183.1032,Holiday Campaign,No,Charlotte,PayPal,High-Value Customer,Thomas Turner,No
9/28/2021 13:55,330662,5708807,294.62,Summer Sale,No,Louisville,Credit Card,Loyal Customer,Paul Rodriguez,No
6/1/2023 21:01,28985,47937,474.25,Summer Sale,Yes,Oklahoma City,Cash,New Customer,Edward Torres,No
7/31/2020 15:08,117074,73407,454.15,Holiday Campaign,Yes,Phoenix,PayPal,New Customer,Michael Wilson,No
7/24/2023 18:21,123604,23240536,246.31,Summer Sale,No,Boston,Credit Card,Loyal Customer,Linda Clark,No
10/20/2023 14:22,917375211,376282920,794.8,Holiday Campaign,No,Nashville,PayPal,New Customer,Brian Mitchell,No
10/10/2021 20:02,5630,8516710,327.99,Referral,No,Nashville,Credit Card,Regular Customer,Ashley Perez,No
11/23/2020 2:12,9288,2408,987.78,Holiday Campaign,Yes,Oklahoma City,Credit Card,Regular Customer,Linda Clark,No
10/22/2020 18:41,32026459,169511190,1681.52,Summer Sale,No,Jacksonville,PayPal,Loyal Customer,Jessica Jackson,No
1/18/2020 20:30,18522407,35377840,2124.12,Summer Sale,Yes,Phoenix,Credit Card,Regular Customer,Thomas Turner,No
2/1/2020 12:25,523766594,922966170,2325.12,Summer Sale,Yes,Detroit,PayPal,New Customer,Jennifer Jones,No
7/22/2022 22:43,29790,663899,1781.3,Holiday Campaign,Yes,San Antonio,PayPal,High-Value Customer,Dorothy King,No
12/7/2023 3:00,59368399,66213875,2167.668,Email Promo,No,Dallas,Cash,High-Value Customer,Mary Johnson,No
6/26/2022 7:10,91001598,2140902,1781.046,Holiday Campaign,Yes,Detroit,Credit Card,New Customer,Elizabeth Davis,No
11/20/2022 16:30,3348,340251,2295.276,Referral,No,Chicago,PayPal,High-Value Customer,Ashley Perez,No
12/18/2023 13:40,1843857,29083,1045.86,Referral,Yes,Oklahoma City,Cash,High-Value Customer,Linda Clark,No
12/21/2020 12:22,771327,78031,1175.616,Email Promo,No,Austin,Cash,Loyal Customer,Margaret Young,No
4/4/2022 0:24,58820,25702,1591.09,Referral,Yes,Portland,Credit Card,High-Value Customer,David Hall,No
7/25/2022 20:37,368509,131157604,1181.4,Email Promo,No,San Diego,Cash,High-Value Customer,Mark Walker,No
3/17/2021 3:55,5830,860488303,1055.42,Email Promo,Yes,Austin,Credit Card,Loyal Customer,James Brown,No
2/21/2022 16:24,2436,20293,408.924,Referral,No,Indianapolis,PayPal,New Customer,Dorothy King,No
8/20/2020 15:21,16552215,283742,300.44,Referral,No,Philadelphia,Cash,New Customer,Joseph Martin,No
8/3/2022 14:11,2047,7284,1943.7,Email Promo,No,Los Angeles,Credit Card,New Customer,Jennifer Jones,No
2/21/2020 1:49,31663,482237,1030.8,Referral,No,Austin,PayPal,Regular Customer,Charles Anderson,No
4/3/2020 10:00,266097979,796304,479.7,Summer Sale,No,Denver,Credit Card,New Customer,Elizabeth Davis,No
